issue_id,issue_key,resolution,issue_status,issue_type,created_date,resolution_date,description,organisation,load_date
"12439","SD-2422","Duplicate","Closed","Service Request","2023-04-03T08:43:54.478+1200","2023-04-04T14:28:11.899+1200","Additonal comments has been added for Task SCTASK0063578 - Secret Server","The Warehouse Group","2023-10-01"
"12438","SD-2421","Duplicate","Closed","Service Request","2023-03-31T17:38:01.768+1300","2023-04-13T09:11:39.810+1200","T20230330.0075 - Add an NZGT Favourite for MS Password Reset","NZGT","2023-10-01"
"12437","SD-2420","Done","Closed","Service Request","2023-03-31T17:05:38.003+1300","2023-03-31T18:18:41.520+1300","Secret Server - Weekly User Management Check","The Warehouse Group","2023-10-01"
"12436","SD-2419","Done","Closed","Change","2023-03-31T14:36:55.194+1300","2023-04-03T10:08:01.098+1200","[NZHL] Remove Defender for Cloud & Server level Auditing from migration database","NZHL","2023-10-01"
"12435","SD-2418","Duplicate","Closed","Service Request","2023-03-31T14:07:44.976+1300","2023-03-31T14:10:18.346+1300","Incident INC0219182  has a new comment","The Warehouse Group","2023-10-01"
"12434","SD-2417","Done","Closed","Service Request","2023-03-31T13:30:09.547+1300","2023-04-04T14:06:08.528+1200","FW: Case Number : 03937525 : Oslo II DC Migration - Generate Investment Holdings Limited    [ ref:_00D70KG1j._5004u2rbQ7D:ref ]","Generate Investment Holdings","2023-10-01"
"12433","SD-2416","Done","Closed","Incident","2023-03-31T12:05:09.368+1300","2023-03-31T13:09:27.889+1300","Incident INC0219586 assigned to your squad: URGENT!!!! All the apps assigned in OKTA has vanished","The Warehouse Group","2023-10-01"
"12432","SD-2415","Duplicate","Closed","Service Request","2023-03-30T18:53:11.605+1300","2023-04-03T17:00:57.751+1200","Re: Development planning","EMA","2023-10-01"
"12431","SD-2414","Done","Closed","Service Request","2023-03-30T16:14:24.993+1300","2023-04-06T14:19:03.982+1200","Incident INC0219361 assigned to your squad: Secret Server - Need to Reset My Password/2fa","The Warehouse Group","2023-10-01"
"12430","SD-2413","Done","Closed","Service Request","2023-03-30T15:53:01.024+1300","2023-03-30T16:10:25.910+1300","FW: New Cloud PC","EMA","2023-10-01"
"12429","SD-2412","Duplicate","Closed","Service Request","2023-03-30T15:52:52.711+1300","2023-03-31T15:54:01.163+1300","FW: Approved: Secret Server (Requested Item RITM0059307)","The Warehouse Group","2023-10-01"
"12428","SD-2411","Done","Closed","Service Request","2023-03-30T15:42:04.022+1300","2023-05-18T19:06:38.550+1200","FW: NZGT: Enabling WAF - Fusion5 comments","NZGT","2023-10-01"
"12427","SD-2410","Done","Closed","Service Request","2023-03-30T15:37:04.461+1300","2023-03-31T09:03:27.631+1300","Kordia SecOps Customer Advisory- Active Intrusion Campaign Targeting 3CX Customers","Kordia","2023-10-01"
"12426","SD-2409","Done","Closed","Service Request","2023-03-30T13:34:35.872+1300","2023-03-30T20:09:21.043+1300","Azure DevOps access for New TCS associates","EMA","2023-10-01"
"12425","SD-2408","Duplicate","Closed","Change","2023-03-30T11:35:29.310+1300","2023-04-04T14:08:44.663+1200","[ICG] Veeam license renewal","Soar Communications","2023-10-01"
"12424","SD-2407","Done","Closed","Service Request","2023-03-30T11:30:18.884+1300","2023-03-31T14:11:15.108+1300","Incident INC0219182 assigned to your squad: Not able to access secret server space.","The Warehouse Group","2023-10-01"
"12423","SD-2406","Done","Closed","Problem","2023-03-30T09:47:21.019+1300","2023-04-11T11:14:12.809+1200","NZGT - Veeam M365 Backup warnings for users who don't have a valid Microsoft 365 license","NZGT","2023-10-01"
"12422","SD-2405","Duplicate","Closed","Service Request","2023-03-30T09:38:44.208+1300","2023-03-30T09:41:51.149+1300","RE: Development planning","EMA","2023-10-01"
"12421","SD-2404","Done","Closed","Service Request","2023-03-30T09:24:06.740+1300","2023-05-25T09:36:06.699+1200","FW: [EXTERNAL] RE: Cloudflare full administrator access for Kordia","The Warehouse Group","2023-10-01"
"12420","SD-2403","Done","Closed","Service Request","2023-03-29T16:31:47.696+1300","2023-04-03T19:40:06.663+1200","[ICG] SQL server patching on ictharstern01","Soar Communications","2023-10-01"
"12419","SD-2402","Done","Closed","Service Request","2023-03-29T15:59:21.914+1300","2023-06-14T15:30:30.440+1200","[NZGT] Tenable Vulnerabilities 29/03/2023","NZGT","2023-10-01"
"12418","SD-2401","Done","Closed","Service Request","2023-03-29T15:52:14.741+1300","2023-03-29T15:53:38.713+1300","[Kordia Corp] Adding database to the availability group for PSN project","Kordia","2023-10-01"
"12416","SD-2400","Done","Closed","Service Request","2023-03-29T13:52:04.488+1300","2023-03-30T23:22:31.200+1300","Generate SecureW2 cert for new Kitchen Area AirMedia 802.1x device","Partners Life","2023-10-01"
"12415","SD-2399","Done","Closed","Incident","2023-03-29T13:47:48.593+1300","2023-04-06T16:24:02.697+1200","CPU % > 85.0 for at least 15 minutes on 'icavdpdaue-0'","Soar Communications","2023-10-01"
"12414","SD-2398","Done","Closed","Service Request","2023-03-29T11:56:15.475+1300","2023-04-03T16:49:13.150+1200","TWG Cloudflare alerts to SecOps","The Warehouse Group","2023-10-01"
"12413","SD-2397","Done","Closed","Service Request","2023-03-29T11:48:52.825+1300","2023-04-04T12:22:39.488+1200","[ICG] Veeam license renewal - ICG","Soar Communications","2023-10-01"
"12412","SD-2396","Done","Closed","Service Request","2023-03-29T11:48:32.951+1300","2023-04-04T14:41:30.880+1200","Catalog Task SCTASK0063582 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"12411","SD-2395","Done","Closed","Service Request","2023-03-29T11:48:31.704+1300","2023-03-30T22:50:04.689+1300","Catalog Task SCTASK0063581 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"12410","SD-2394","Done","Closed","Service Request","2023-03-29T11:47:32.203+1300","2023-04-04T14:37:05.095+1200","Catalog Task SCTASK0063580 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"12409","SD-2393","Duplicate","Closed","Service Request","2023-03-29T11:47:31.179+1300","2023-03-31T13:28:55.977+1300","Catalog Task SCTASK0063579 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"12408","SD-2392","Done","Closed","Service Request","2023-03-29T11:47:04.460+1300","2023-04-03T13:58:38.237+1200","Catalog Task SCTASK0063578 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"12407","SD-2391","Done","Closed","Service Request","2023-03-29T11:46:20.628+1300","2023-04-03T13:51:57.179+1200","Catalog Task SCTASK0063577 for Secret Server has been assigned to group Secret Server Support","The Warehouse Group","2023-10-01"
"12406","SD-2390","Done","Closed","Problem","2023-03-29T10:24:26.751+1300","2023-04-06T11:28:27.289+1200","TWG duplicate user( Partial Okta user match)","The Warehouse Group","2023-10-01"
"12405","SD-2389","Done","Closed","Service Request","2023-03-29T09:23:09.814+1300","2023-04-05T09:08:11.480+1200","[Kordia Corp] Xia requires read access to query SQL_Prod_AG01.internal.local","Kordia","2023-10-01"
"12404","SD-2388","Done","Closed","Service Request","2023-03-29T09:16:02.704+1300","2023-03-31T13:56:04.810+1300","[Kordia Corp] WINDBT38 disk latency","Kordia","2023-10-01"
"12403","SD-2387","Done","Closed","Service Request","2023-03-29T08:15:22.922+1300","2023-04-03T17:54:36.979+1200","Patch SecureFTX ingress along with container patching","HDC","2023-10-01"
"12402","SD-2386","Done","Closed","Service Request","2023-03-28T21:53:26.701+1300","2023-04-05T09:23:34.024+1200","[Kordia Corp] WINDBP41 error message SQL state 08001","Kordia","2023-10-01"
"12401","SD-2385","Done","Closed","Service Request","2023-03-28T19:40:20.154+1300","2023-04-06T11:51:13.099+1200","FW: [EXTERNAL] Bug on Cloudflare Transform Rules","Southern Cross","2023-10-01"
"12400","SD-2384","Done","Closed","Service Request","2023-03-28T12:17:49.896+1300","2023-03-31T17:43:38.977+1300","TWG Secret Server - Contact and follow up inactive users","The Warehouse Group","2023-10-01"
"12399","SD-2383","Done","Closed","Service Request","2023-03-28T11:08:50.477+1300","2023-03-28T13:00:18.291+1300","RE: Sentinel commitment tier","Metlifecare","2023-10-01"
"12398","SD-2382","Done","Closed","Service Request","2023-03-28T10:58:28.202+1300","2023-04-06T16:38:49.196+1200","Cosmos Firewall Update","NZHL","2023-10-01"
"12397","SD-2381","Done","Closed","Incident","2023-03-28T10:55:14.913+1300","2023-05-08T15:15:43.835+1200","TWG INC0216966 - To Add Smartpad branch URL's to Smarpad okta Account : Sign-in Redirects","The Warehouse Group","2023-10-01"
"12396","SD-2380","Done","Closed","Change","2023-03-28T10:24:34.217+1300","2023-03-28T20:57:01.910+1300","[SCHS] Change Cloudflare proxy read timeout for southerncross.co.nz","Southern Cross","2023-10-01"
"12395","SD-2379","Done","Closed","Service Request","2023-03-28T09:29:24.443+1300","2023-07-19T12:15:44.002+1200","TWG - INC0215374 - HTTP Strict Transport Security configuration for Cloudflare","The Warehouse Group","2023-10-01"
"12394","SD-2378","Duplicate","Closed","Service Request","2023-03-27T20:50:40.574+1300","2023-03-28T12:25:50.227+1300","Fwd: Sentinel commitment tier","Metlifecare","2023-10-01"
"12393","SD-2377","Done","Closed","Incident","2023-03-27T18:02:08.708+1300","2023-03-28T12:11:51.528+1300","TWG INC0217353	- OKTA - MFA Not authenticating","The Warehouse Group","2023-10-01"
"12392","SD-2376","Done","Closed","Incident","2023-03-27T17:34:28.450+1300","2023-03-29T14:31:22.204+1300","TWG INC0217362	- Remove Order for Chris Wirjapranata of Secret Server","The Warehouse Group","2023-10-01"
"12391","SD-2375","Duplicate","Closed","Service Request","2023-03-27T17:14:56.396+1300","2023-03-27T17:32:07.615+1300","Re: Breaching tickets","The Warehouse Group","2023-10-01"
"12390","SD-2374","Done","Closed","Service Request","2023-03-27T10:48:56.515+1300","2023-03-27T10:50:28.290+1300","[Kordia Corp] diskspace on wnidbt38","Kordia","2023-10-01"
"12389","SD-2373","Declined","Closed","Service Request","2023-03-27T09:16:48.726+1300","2023-07-13T13:51:22.696+1200","Cloudflare - TWG new domain to add","The Warehouse Group","2023-10-01"
"12388","SD-2372","Done","Closed","Service Request","2023-03-24T17:10:03.901+1300","2023-03-28T11:19:45.524+1300","Secret Server - Weekly User Management Check","The Warehouse Group","2023-10-01"
"12387","SD-2371","Duplicate","Closed","Service Request","2023-03-24T14:40:08.283+1300","2023-03-24T14:40:55.203+1300","Re: T20230120.0040 - Citrix Workspace installation to access Turners systems ","NZGT","2023-10-01"
"12386","SD-2370","Duplicate","Closed","Service Request","2023-03-24T14:38:24.142+1300","2023-03-24T14:41:11.052+1300","FW: T20230120.0040 - Citrix Workspace installation to access Turners systems ","NZGT","2023-10-01"
"12385","SD-2369","Done","Closed","Incident","2023-03-24T10:36:07.167+1300","2023-03-24T10:52:32.173+1300","High CPU load and slow responses on nzhl-websites","NZHL","2023-10-01"
"12384","SD-2368","Done","Closed","Incident","2023-03-24T10:33:19.021+1300","2023-03-27T19:05:54.904+1300","FW: Azure Virtual Desktop - Client Disconnects","Soar Communications","2023-10-01"
"12383","SD-2367","Done","Closed","Incident","2023-03-24T10:14:45.746+1300","2023-03-27T18:27:28.177+1300","FW: Azure Virtual Desktop - Client Disconnects","NZGT","2023-10-01"
"12382","SD-2366","Done","Closed","Service Request","2023-03-23T16:52:16.986+1300","2023-03-24T12:50:58.412+1300","Electra - Azure App Secret Renewal for Terraform","Electra","2023-10-01"
"12381","SD-2365","Done","Closed","Service Request","2023-03-23T15:10:24.141+1300","2023-03-23T15:15:44.463+1300","FW: farmax githubb access","Farmax","2023-10-01"
"12380","SD-2364","Done","Closed","Incident","2023-03-23T14:52:13.290+1300","2023-03-23T14:52:39.735+1300","TWG - Increasing http error rate for office-supplies.co.nz","The Warehouse Group","2023-10-01"
"12379","SD-2363","Done","Closed","Problem","2023-03-23T14:14:21.653+1300","2023-03-27T18:21:10.049+1300","Backup job warnings: NZGT M365 OneDrive Backup ","NZGT","2023-10-01"
"12378","SD-2362","Done","Closed","Incident","2023-03-23T12:20:29.217+1300","2023-05-09T10:16:28.194+1200","[New Relic] Dtu Consumption Percent . Average > 85.0 for at least 60 minutes on 'nzh-dn-pd-aue-01-sqldb'","NZHL","2023-10-01"
"12377","SD-2361","Done","Closed","Service Request","2023-03-23T11:10:44.173+1300","2023-04-06T11:53:41.671+1200","RE: Development planning","EMA","2023-10-01"
"12376","SD-2360","Done","Closed","Service Request","2023-03-23T11:06:59.447+1300","2023-05-18T16:13:48.014+1200","RE: Admin Access to Azure DevOps","EMA","2023-10-01"
"12375","SD-2359","Done","Closed","Service Request","2023-03-23T09:12:24.972+1300","2023-03-23T09:13:10.671+1300","[NZHL] Average Response Time Seconds . Average > 10.0 for at least 5 minutes on 'nzhl-websites","NZHL","2023-10-01"
"12374","SD-2358","Done","Closed","Service Request","2023-03-23T08:14:11.871+1300","2023-03-30T09:53:16.366+1300","Deloitte Process","NZHL","2023-10-01"
"12373","SD-2357","Done","Closed","Service Request","2023-03-21T15:41:48.427+1300","2023-03-22T19:00:57.782+1300","Additional SCG VDI user - icg-avd-pd-aue-01-ws","Soar Communications","2023-10-01"
"12372","SD-2356","Done","Closed","Service Request","2023-03-21T14:58:23.242+1300","2023-03-22T19:50:28.687+1300","TWG - OKTA Directory integration AD user import","The Warehouse Group","2023-10-01"
"12371","SD-2355","Done","Closed","Service Request","2023-03-21T11:16:57.624+1300","2023-03-27T16:56:28.642+1300","FW: T3 - CPS (B2C)","Partners Life","2023-10-01"
"12370","SD-2354","Done","Closed","Incident","2023-03-21T10:09:17.390+1300","2023-03-28T10:41:45.811+1300","INC0216006 - Okta - the Org chart reporting line incorrect on Workplace / ServiceNOW","The Warehouse Group","2023-10-01"
"12369","SD-2353","Done","Closed","Service Request","2023-03-20T17:37:11.582+1300","2023-04-11T09:47:57.769+1200","[NZGT] Wiz Findings - March 2023","NZGT","2023-10-01"
"12368","SD-2352","","In Progress","Service Request","2023-03-20T15:10:39.217+1300","","Deploying resources to landing zone subs","Electra","2023-10-01"
"12367","SD-2351","Won't Do","Closed","Service Request","2023-03-20T14:29:30.158+1300","2023-03-20T14:38:25.644+1300","RE: Can not RDP to srv-sea-jrs-00.sealink.local","Sealink","2023-10-01"
"12366","SD-2350","Won't Do","Closed","Service Request","2023-03-20T14:28:46.526+1300","2023-03-20T14:38:17.858+1300","Can not RDP to srv-sea-jrs-00.sealink.local","Sealink","2023-10-01"
"12365","SD-2349","Done","Closed","Service Request","2023-03-20T13:49:59.898+1300","2023-07-04T12:38:32.883+1200","FW: [UPDATE] Tricor-branded Virtual Backgrounds - Zoom / Teams","NZGT","2023-10-01"
"12364","SD-2348","Done","Closed","Service Request","2023-03-20T12:51:28.325+1300","2023-05-26T09:55:52.031+1200","NZHL - AD policies","NZHL","2023-10-01"
"12363","SD-2347","Done","Closed","Change","2023-03-20T12:32:13.520+1300","2023-03-21T10:46:16.643+1300","Update SSL Cert for NZHL - Urgent","NZHL","2023-10-01"
"12362","SD-2346","Done","Closed","Change","2023-03-20T11:28:59.305+1300","2023-03-22T11:45:55.052+1300","[Sealink] Expand disk space of OS drive on 'SRV-TIM-01'","Sealink","2023-10-01"
"12361","SD-2345","Done","Closed","Service Request","2023-03-20T10:57:53.839+1300","2023-03-31T14:33:57.255+1300","Decommission Nick Kou's & Kris Deng's access ","Kordia","2023-10-01"
"12360","SD-2344","Done","Closed","Incident","2023-03-20T10:04:40.155+1300","2023-03-20T10:11:52.493+1300","Electra [New Relic] Host Not Reporting for at least 5 minutes on elbcappdvaue01","Electra","2023-10-01"
"12359","SD-2343","Done","Closed","Service Request","2023-03-17T19:40:40.806+1300","2023-04-05T13:04:28.577+1200","TWG SCTASK0062487 - Order for Jack Genders of Secret Server","The Warehouse Group","2023-10-01"
"12358","SD-2342","Done","Closed","Service Request","2023-03-17T19:39:52.095+1300","2023-04-05T13:07:48.822+1200","TWG SCTASK0062482 - Order for Shaun Henderson of Secret Server","The Warehouse Group","2023-10-01"
"12357","SD-2341","Done","Closed","Service Request","2023-03-17T19:38:41.911+1300","2023-04-05T13:06:17.747+1200","TWG SCTASK0062484 - Order for Noel Perez of Secret Server","The Warehouse Group","2023-10-01"
